summoner_name,rank_tier,lp,win_rate,region
Lurrbakken#EUW,emerald,500,44%,euw
Kamo#SKILL,emerald,500,44%,euw
LättmjöIk#EUW,emerald,500,20%,euw
lcebonq#EUW,emerald,500,30%,euw
TërrØr#EUW,emerald,500,20%,euw
Dommmy#Dommy,emerald,500,20%,euw
Noxus Caelum#Stars,emerald,500,20%,euw
IgnisAeternus#VIRTU,emerald,500,20%,euw
Slempegøy#EUW,emerald,500,27%,euw
nihaobeijing2005#frodo,emerald,500,20%,euw
ｐáｐａｒａｚｚｉｉ#EEeee,emerald,500,59%,euw
10 LP Warrior#1v9,emerald,10,48%,euw
MisPlayeRirl#mns77,emerald,500,20%,euw
Joshee#2908,emerald,500,53%,euw
Narthoq#EUW\,emerald,8,54%,euw
Crown#euw59\,emerald,1,,euw
Papierjunge#AWW\,emerald,1,,euw
RA Flamiror#EUW\,emerald,1,,euw
KING TO ZAC#EUW\,emerald,1,,euw
CosmicSnipa#EUW\,emerald,1,,euw
CloudedAlex#EUW\,emerald,1,,euw
Goupix#2773\,emerald,1,,euw
tu21#221\,emerald,1,,euw
Morgenstjerne#666\,emerald,1,,euw
Sâwyer1#123\,emerald,1,3%,euw
Yone se#EUW\,emerald,1,,euw
César#GOATS\,emerald,1,3%,euw
same haircut btw#lucky\,emerald,1,,euw
PALADIN TOPLANER#EUW\,emerald,1,,euw
TheHonoredOne#rouge\,emerald,1,,euw
namivazquez#wave\,emerald,1,,euw
Kyuuri#ff14\,emerald,1,,euw
Tofupfanne#EUW\,emerald,1,,euw
Ignis#lec\,emerald,1,,euw
agdead#EUW\,emerald,1,,euw
Passant#hqt\,emerald,1,,euw
FullDraven#EUW\,emerald,1,,euw
Der Veganer#DOGS\,emerald,1,,euw
haatmeneerbeer#EUW\,emerald,1,,euw
草莓兔#noob\,emerald,1,8%,euw
Nosomi#EUW\,emerald,1,,euw
D Bladez#666\,emerald,1,,euw
Randralore#3715\,emerald,1,,euw
Emissary of coom#EUW\,emerald,1,,euw
Apophis#2093\,emerald,1,,euw
Bend or Break#calm\,emerald,1,,euw
MECARRY4NOBRAINS#6077\,emerald,1,,euw
我喜欢千珏的肥臀#UWU\,emerald,1,6%,euw
Caviavampier#EUW\,emerald,1,,euw
ETT 2Trick#EUW\,emerald,1,,euw
DeadTitan ARAM#EUW\,emerald,1,,euw
Lettiberry#JINXI\,emerald,1,,euw
a5aa#2008\,emerald,1,,euw
Manu Chao#real\,emerald,1,,euw
Love Yourz#2014\,emerald,1,,euw
sød ostemis#EUW\,emerald,1,3%,euw
4FUNPLAYER#4FUNN\,emerald,1,,euw
DeathmarkedmyDad#EUW\,emerald,1,,euw
Asimüs#8703\,emerald,1,3%,euw
Aspect#1403\,emerald,1,,euw
IvansitoKapital#EUW\,emerald,1,,euw
ChenRonD#EUW\,emerald,1,,euw
grifster#EUW\,emerald,1,,euw
GêttingHeadSup#00000\,emerald,1,3%,euw
Niklas280501#2805\,emerald,1,,euw
Xaano#EUW\,emerald,1,,euw
BigKiwi#107\,emerald,1,,euw
KatAhrina#Kata\,emerald,1,,euw
Adri85QY#888\,emerald,1,,euw
Sefast#AItF4\,emerald,1,,euw
EU Hype#EUW\,emerald,1,,euw
ThiccGarry#thicc\,emerald,1,,euw
Frieren#3476\,emerald,1,,euw
JesusCarriesYou#1337\,emerald,1,,euw
SNE Dexme#47623\,emerald,1,,euw
Bloodwork1201#420\,emerald,1,,euw
Karthrag#Karth\,emerald,1,,euw
BuffEkkoOrInt#Weak\,emerald,1,,euw
XxDarkinBladexX#EUW\,emerald,1,,euw
Taunyeau#EUW\,emerald,1,,euw
Lord of Ascent#EUW10\,emerald,1,,euw
Andgel#EUW\,emerald,1,,euw
noviru#EUW\,emerald,1,,euw
xFreydora#xFrey\,emerald,1,,euw
Astralknightx#EUW\,emerald,1,,euw
Fyre Magician2#EUW\,emerald,1,,euw
Raahnesan#Supp\,emerald,1,,euw
ShutUPandICARRYU#EUW\,emerald,1,,euw
Gumasushi#1905\,emerald,1,,euw
Fotor#SNAKE\,emerald,1,,euw
xxPeke#4699\,emerald,1,,euw
Tonnerre#bière\,emerald,1,3%,euw
Frisk Palle#EUW\,emerald,1,,euw
SøulSilver#EUW\,emerald,1,3%,euw
EXlLED#EUW\,emerald,1,,euw
l Love Kalista#EUW\,emerald,1,,euw
Baboù#EUW\,emerald,1,3%,euw
Leverantören#EUW\,emerald,1,3%,euw
Ochiy#EUW\,emerald,1,,euw
Jeppeh01#EUW\,emerald,1,,euw
Lurrbakken#EUW\,emerald,1,,euw
Kamo#SKILL\,emerald,1,,euw
LättmjöIk#EUW\,emerald,1,3%,euw
lcebonq#EUW\,emerald,1,,euw
TërrØr#EUW\,emerald,1,3%,euw
Dommmy#Dommy\,emerald,1,,euw
Noxus Caelum#Stars\,emerald,1,,euw
IgnisAeternus#VIRTU\,emerald,1,,euw
Slempegøy#EUW\,emerald,1,3%,euw
nihaobeijing2005#frodo\,emerald,1,,euw
ｐáｐａｒａｚｚｉｉ#EEeee\,emerald,1,90%,euw
10 LP Warrior#1v9\,emerald,20,10%,euw
MisPlayeRirl#mns77\,emerald,1,,euw
Joshee#2908\,emerald,1,,euw
COLLEGEGIRLHUNT#eat,emerald,500,,euw
epilepszia3#eew,emerald,500,45%,euw
Frozen Phoenix#ARCHE,emerald,500,40%,euw
susu#lll,emerald,500,20%,euw
Schükre lost ÄCK#öäää,emerald,500,20%,euw
dopey#heb,emerald,500,20%,euw
Aral#659,emerald,659,20%,euw
RealRehnskjold#EUW,emerald,500,48%,euw
Paracetamolo#rotmg,emerald,500,43%,euw
SpeedrunningTop8#EUW,emerald,500,48%,euw
AKozbar#9411,emerald,500,46%,euw
goatis disciple#1942,emerald,500,27%,euw
Angelo Stiller#EUW7,emerald,500,20%,euw
jgl king#69690,emerald,500,20%,euw
Tσji#Fushi,emerald,500,20%,euw
Euw worst elo#EUW,emerald,500,42%,euw
Russian Roulette#GT350,emerald,500,60%,euw
Gratefull#lol,emerald,500,20%,euw
Litchs#000,emerald,000,20%,euw
ypynpj#EUW,emerald,500,20%,euw
Cry if mad#EUW,emerald,500,100%,euw
BrunciVar#Brunc,emerald,500,44%,euw
Anstred#2980,emerald,500,20%,euw
Le Fury#FRY,emerald,500,20%,euw
Ekkoliner#EUW,emerald,500,25%,euw
mountains#EUW,emerald,500,20%,euw
jieFyJRock#EUW,emerald,500,37%,euw
Primebeast#EUW,emerald,500,37%,euw
Mizehu#EUW,emerald,500,9%,euw
dari1#eel,emerald,500,20%,euw
owosupportcutie#ttv,emerald,500,47%,euw
Fruit Vendor#Book,emerald,500,20%,euw
Push Pull Rave#EUW,emerald,500,20%,euw
Fentasm#FENT,emerald,500,44%,euw
iron is next lvl#EUW,emerald,500,20%,euw
hagar#hagra,emerald,500,20%,euw
Rivai EUW#EUW,emerald,500,20%,euw
RPOK#WIN,emerald,500,20%,euw
Braindead#69420,emerald,500,27%,euw
MoroDeLasRamblas#PSOE,emerald,500,53%,euw
JhinWallside#MARK,emerald,500,45%,euw
orange cat#67W,emerald,500,20%,euw
Larraine74Ja#EUW,emerald,500,20%,euw
SLOTH#1709,emerald,500,29%,euw
pinoporcino#EUW,emerald,500,52%,euw
OdiRENGAR#EUW,emerald,500,48%,euw
NotPandaKaede#EUW,emerald,500,20%,euw
iduos#sonpi,emerald,500,53%,euw
rnart#EUW,emerald,500,15%,euw
goths add me#1v9,emerald,500,20%,euw
p0rnnEnjoyer#Ornn,emerald,500,20%,euw
serenityprayer#00000,emerald,500,20%,euw
Beyond Limits#MLP,emerald,500,44%,euw
Amiraali#EUW,emerald,500,20%,euw
Mewing Expert#LILPL,emerald,500,47%,euw
KnowingRenfri#1111,emerald,500,20%,euw
bomb at 15#EUW,emerald,500,20%,euw
Rick Grime#shane,emerald,500,42%,euw
Sporox#EUW,emerald,500,50%,euw
KhiWoz#EUW,emerald,500,61%,euw
Satanic#Ame,emerald,500,52%,euw
Boule2Billard#13323,emerald,500,25%,euw
williamdenfede#1234,emerald,500,40%,euw
Maxjoni#EUW,emerald,500,52%,euw
RA PlayZz#EUW,emerald,500,55%,euw
Krown#LATER,emerald,500,36%,euw
Ellex#0512,emerald,500,50%,euw
Kurry#SWISH,emerald,500,44%,euw
Tonio#92i,emerald,500,48%,euw
Örnst#999,emerald,999,46%,euw
Kbeight#EUW,emerald,500,53%,euw
Sunrise#001,emerald,001,54%,euw
Yazzi#IMOP,emerald,500,52%,euw
idntwannaperfect#001,emerald,00,49%,euw
laudly#6969,emerald,500,48%,euw
kkthxbb#أنا م,emerald,500,50%,euw
got ghost hands#poisn,emerald,500,45%,euw
angeldust#blue,emerald,500,42%,euw
Yintuition#Hog,emerald,500,48%,euw
slavegirls#0000,emerald,500,45%,euw
MANIFEST ZOKTAY#2001,emerald,200,59%,euw
AFK Probably#EUW,emerald,500,44%,euw
kobe the bryant#EUW,emerald,500,47%,euw
Manke Nelis#2911,emerald,500,48%,euw
CaporalChefYivai#TTV,emerald,500,46%,euw
Grr3nn#2885,emerald,500,50%,euw
Ron Swanson#EUWES,emerald,500,34%,euw
HICKALI#KEVIN,emerald,500,40%,euw
BeinrangeI#EUW,emerald,500,46%,euw
Yip Yap#EUW,emerald,500,46%,euw
Feltzschi#EUW,emerald,500,40%,euw
RyoStrafe#EUW,emerald,500,44%,euw
KEVIN DE BRUYNE#NAP,emerald,500,58%,euw
Noah Rühl#Essen,emerald,500,47%,euw
xXDaddyYankeeXx#EUW,emerald,500,44%,euw
Steppyx#EUW,emerald,500,52%,euw
Yoold#EUW,emerald,500,67%,euw
Konsolenchef#EUW,emerald,500,58%,euw
IchHeißeTorben#EUW,emerald,500,37%,euw
KiberSki#Star,emerald,500,37%,euw
COLLEGEGIRLHUNT#eat\,emerald,8,20%,euw
epilepszia3#eew\,emerald,1,,euw
Frozen Phoenix#ARCHE\,emerald,1,,euw
susu#lll\,emerald,1,,euw
Schükre lost ÄCK#öäää\,emerald,1,3%,euw
dopey#heb\,emerald,1,,euw
Aral#659\,emerald,1,,euw
RealRehnskjold#EUW\,emerald,1,,euw
Paracetamolo#rotmg\,emerald,1,,euw
SpeedrunningTop8#EUW\,emerald,1,,euw
AKozbar#9411\,emerald,1,,euw
goatis disciple#1942\,emerald,1,,euw
Angelo Stiller#EUW7\,emerald,1,,euw
jgl king#69690\,emerald,1,,euw
Tσji#Fushi\,emerald,1,,euw
Euw worst elo#EUW\,emerald,1,,euw
Russian Roulette#GT350\,emerald,1,,euw
Gratefull#lol\,emerald,1,,euw
Litchs#000\,emerald,1,,euw
ypynpj#EUW\,emerald,1,,euw
Cry if mad#EUW\,emerald,1,,euw
BrunciVar#Brunc\,emerald,1,,euw
Anstred#2980\,emerald,1,,euw
Le Fury#FRY\,emerald,1,,euw
Ekkoliner#EUW\,emerald,1,,euw
mountains#EUW\,emerald,1,,euw
jieFyJRock#EUW\,emerald,1,,euw
Primebeast#EUW\,emerald,1,,euw
Mizehu#EUW\,emerald,1,,euw
dari1#eel\,emerald,1,,euw
owosupportcutie#ttv\,emerald,1,,euw
Fruit Vendor#Book\,emerald,1,,euw
Push Pull Rave#EUW\,emerald,1,,euw
Fentasm#FENT\,emerald,1,,euw
iron is next lvl#EUW\,emerald,1,,euw
hagar#hagra\,emerald,1,,euw
Rivai EUW#EUW\,emerald,1,,euw
RPOK#WIN\,emerald,1,,euw
Braindead#69420\,emerald,1,,euw
MoroDeLasRamblas#PSOE\,emerald,1,,euw
JhinWallside#MARK\,emerald,1,,euw
orange cat#67W\,emerald,1,,euw
Larraine74Ja#EUW\,emerald,1,,euw
SLOTH#1709\,emerald,1,,euw
pinoporcino#EUW\,emerald,1,,euw
OdiRENGAR#EUW\,emerald,1,,euw
NotPandaKaede#EUW\,emerald,1,,euw
iduos#sonpi\,emerald,1,,euw
rnart#EUW\,emerald,1,,euw
goths add me#1v9\,emerald,1,,euw
p0rnnEnjoyer#Ornn\,emerald,1,,euw
serenityprayer#00000\,emerald,1,,euw
Beyond Limits#MLP\,emerald,1,,euw
Amiraali#EUW\,emerald,1,,euw
Mewing Expert#LILPL\,emerald,1,,euw
KnowingRenfri#1111\,emerald,1,,euw
bomb at 15#EUW\,emerald,1,,euw
Rick Grime#shane\,emerald,1,,euw
Sporox#EUW\,emerald,1,,euw
KhiWoz#EUW\,emerald,1,,euw
Satanic#Ame\,emerald,1,,euw
Boule2Billard#13323\,emerald,1,,euw
williamdenfede#1234\,emerald,1,,euw
Maxjoni#EUW\,emerald,1,,euw
RA PlayZz#EUW\,emerald,1,,euw
Krown#LATER\,emerald,1,,euw
Ellex#0512\,emerald,1,,euw
Kurry#SWISH\,emerald,1,,euw
Tonio#92i\,emerald,1,,euw
Örnst#999\,emerald,1,3%,euw
Kbeight#EUW\,emerald,1,,euw
Sunrise#001\,emerald,1,,euw
Yazzi#IMOP\,emerald,1,,euw
idntwannaperfect#001\,emerald,1,,euw
laudly#6969\,emerald,1,,euw
kkthxbb#أنا م\,emerald,1,8%,euw
got ghost hands#poisn\,emerald,1,,euw
angeldust#blue\,emerald,1,,euw
Yintuition#Hog\,emerald,1,,euw
slavegirls#0000\,emerald,1,,euw
MANIFEST ZOKTAY#2001\,emerald,1,,euw
AFK Probably#EUW\,emerald,1,,euw
kobe the bryant#EUW\,emerald,1,,euw
Manke Nelis#2911\,emerald,1,,euw
CaporalChefYivai#TTV\,emerald,1,,euw
Grr3nn#2885\,emerald,1,,euw
Ron Swanson#EUWES\,emerald,1,,euw
HICKALI#KEVIN\,emerald,1,,euw
BeinrangeI#EUW\,emerald,1,,euw
Yip Yap#EUW\,emerald,1,,euw
Feltzschi#EUW\,emerald,1,,euw
RyoStrafe#EUW\,emerald,1,,euw
KEVIN DE BRUYNE#NAP\,emerald,1,,euw
Noah Rühl#Essen\,emerald,1,3%,euw
xXDaddyYankeeXx#EUW\,emerald,1,,euw
Steppyx#EUW\,emerald,1,,euw
Yoold#EUW\,emerald,1,,euw
Konsolenchef#EUW\,emerald,1,,euw
IchHeißeTorben#EUW\,emerald,1,3%,euw
KiberSki#Star\,emerald,1,,euw
Sherif#EUW,emerald,500,,euw
Zephyyrs#EUW,emerald,500,56%,euw
jpmatonen#EUW,emerald,500,40%,euw
Magnesiumoxid#EUW,emerald,500,64%,euw
poop goblin#UwU,emerald,500,54%,euw
Rapid dragon#EUW,emerald,500,44%,euw
ufo#admin,emerald,500,44%,euw
ShielD#Bard,emerald,500,38%,euw
Manuel Kahn#EUW,emerald,500,54%,euw
Pug Life#EUW,emerald,500,60%,euw
Milkyboy99#EUW,emerald,500,26%,euw
SHW Taiyö#EUW,emerald,500,27%,euw
Axcel#701,emerald,701,44%,euw
Hélian#EUW,emerald,500,47%,euw
PRO DES YOYO#TOP8,emerald,500,44%,euw
GodNeke#EUW,emerald,500,37%,euw
Pandesii#EUW,emerald,500,38%,euw
Biistoufleex#crash,emerald,500,52%,euw
Karavusk#cow,emerald,500,37%,euw
Sky Of Lightning#EUW,emerald,500,44%,euw
Disband my Name#EUW,emerald,5,100%,euw
ShouldrPubesHavr#KEKW,emerald,500,44%,euw
xLynge#EUW,emerald,500,41%,euw
Drayx#EUW,emerald,500,44%,euw
Tunichtgut#Unfug,emerald,500,49%,euw
Darkpharaoh#1V9,emerald,500,44%,euw
And love said no#tear,emerald,500,47%,euw
Gazprom CEO#Gas,emerald,500,52%,euw
Afterlifelost#lost,emerald,500,56%,euw
PÅL#EUW2,emerald,500,21%,euw
R0nder Sama#2134,emerald,500,44%,euw
wanabetroll#EUW,emerald,500,27%,euw
Mister Pakro#Pakro,emerald,500,44%,euw
Radahns horse#EUW,emerald,500,37%,euw
Finiya#EUW,emerald,500,56%,euw
LCS Sylveon#Eevee,emerald,500,44%,euw
SPACEGLIDECHINA#EUW,emerald,500,54%,euw
ZileanOutOfFog#RIDER,emerald,500,44%,euw
NoxusBadGuy#4042,emerald,500,21%,euw
mush#246,emerald,246,37%,euw
Oh shiet a rat#EUW,emerald,500,54%,euw
11 03 2000#21 11,emerald,11,48%,euw
Dacelo#EUW,emerald,500,54%,euw
Take Me Back To#Εden,emerald,500,54%,euw
Cuddling Femboy#EUW,emerald,500,38%,euw
AKMA RHAAST V17#EUW,emerald,500,54%,euw
VamCandy#45452,emerald,500,46%,euw
ffarmux#928,emerald,928,44%,euw
仅    的τяƒ  911#qqq,emerald,500,52%,euw
Luketa#BRA,emerald,500,59%,euw
Avalanche2Crotte#CACA,emerald,500,44%,euw
allaualla#Rin,emerald,500,44%,euw
Ławless#WEST,emerald,500,44%,euw
Operator golem#OPGOL,emerald,500,56%,euw
white dog maya#EUW,emerald,500,54%,euw
Ihr Königreich#EUW,emerald,500,30%,euw
Corndacier#EUW,emerald,500,44%,euw
A Sound Soul#EUW,emerald,500,60%,euw
DarkstarRipklaw#DSRK,emerald,500,38%,euw
YAKUB#NOIR,emerald,500,27%,euw
ABDI YÄNSTER#EUW,emerald,500,62%,euw
Salam les khey#3742,emerald,500,54%,euw
zta#EUW,emerald,500,46%,euw
Yoriichi#Y0NE,emerald,500,44%,euw
Humforle#EUW,emerald,500,54%,euw
MarvelJesus#6713,emerald,500,55%,euw
VIT Erikson#VIT,emerald,500,51%,euw
Lachlan#KLE,emerald,500,41%,euw
ChadPlank#EUW,emerald,500,55%,euw
nathan3939#EUW,emerald,500,52%,euw
Eraniss#EUW,emerald,500,51%,euw
godoyjes#EUW,emerald,500,56%,euw
Deadcool4ever#EUW,emerald,500,53%,euw
ZPL#1866,emerald,500,52%,euw
CB TunPadri#aaaaa,emerald,500,52%,euw
Vexed Zeri#Ezeri,emerald,500,50%,euw
Hitmonkun#SUPDF,emerald,500,49%,euw
Arnieee#EUW,emerald,500,50%,euw
ICER#EGO,emerald,500,49%,euw
Fiancé#2810,emerald,500,36%,euw
blackdakotakiwi#EUW,emerald,500,50%,euw
xXcatdogXx#EUW,emerald,500,43%,euw
Krümel#IIIII,emerald,500,52%,euw
Woookiii#EUW,emerald,500,54%,euw
Nejiropxl#EUW,emerald,500,44%,euw
Yme#KR12,emerald,500,45%,euw
Yoevstech#8848,emerald,500,50%,euw
Inferna#Metin,emerald,500,47%,euw
period acc o7#YEP,emerald,500,58%,euw
RupsjeNooitgenœg#FEAST,emerald,500,47%,euw
KOGONG KOGONG#BETON,emerald,500,55%,euw
Fan2Marex#0077,emerald,500,56%,euw
Hawassx#EUW,emerald,500,63%,euw
ULFFF#ULF,emerald,500,50%,euw
reset ladder#EUW,emerald,500,51%,euw
Faykedit#idk,emerald,500,54%,euw
KC GameOps#EUW73,emerald,500,63%,euw
shiro002#EUW,emerald,500,30%,euw
BeKiKS#EUW,emerald,500,57%,euw
Oathbreaker#0000,emerald,500,53%,euw
Sherif#EUW\,emerald,8,64%,euw
Zephyyrs#EUW\,emerald,1,,euw
jpmatonen#EUW\,emerald,1,,euw
Magnesiumoxid#EUW\,emerald,1,,euw
poop goblin#UwU\,emerald,1,,euw
Rapid dragon#EUW\,emerald,1,,euw
ufo#admin\,emerald,1,,euw
ShielD#Bard\,emerald,1,,euw
Manuel Kahn#EUW\,emerald,1,,euw
Pug Life#EUW\,emerald,1,,euw
Milkyboy99#EUW\,emerald,1,,euw
SHW Taiyö#EUW\,emerald,1,3%,euw
Axcel#701\,emerald,1,,euw
Hélian#EUW\,emerald,1,3%,euw
PRO DES YOYO#TOP8\,emerald,1,,euw
GodNeke#EUW\,emerald,1,,euw
Pandesii#EUW\,emerald,1,,euw
Biistoufleex#crash\,emerald,1,,euw
Karavusk#cow\,emerald,1,,euw
Sky Of Lightning#EUW\,emerald,1,,euw
Disband my Name#EUW\,emerald,1,,euw
ShouldrPubesHavr#KEKW\,emerald,1,,euw
xLynge#EUW\,emerald,1,,euw
Drayx#EUW\,emerald,1,,euw
Tunichtgut#Unfug\,emerald,1,,euw
Darkpharaoh#1V9\,emerald,1,,euw
And love said no#tear\,emerald,1,,euw
Gazprom CEO#Gas\,emerald,1,,euw
Afterlifelost#lost\,emerald,1,,euw
PÅL#EUW2\,emerald,1,3%,euw
R0nder Sama#2134\,emerald,1,,euw
wanabetroll#EUW\,emerald,1,,euw
Mister Pakro#Pakro\,emerald,1,,euw
Radahns horse#EUW\,emerald,1,,euw
Finiya#EUW\,emerald,1,,euw
LCS Sylveon#Eevee\,emerald,1,,euw
SPACEGLIDECHINA#EUW\,emerald,1,,euw
ZileanOutOfFog#RIDER\,emerald,1,,euw
NoxusBadGuy#4042\,emerald,1,,euw
mush#246\,emerald,1,,euw
Oh shiet a rat#EUW\,emerald,1,,euw
11 03 2000#21 11\,emerald,1,11%,euw
Dacelo#EUW\,emerald,1,,euw
Take Me Back To#Εden\,emerald,1,,euw
Cuddling Femboy#EUW\,emerald,1,,euw
AKMA RHAAST V17#EUW\,emerald,1,,euw
VamCandy#45452\,emerald,1,,euw
ffarmux#928\,emerald,1,,euw
仅    的τяƒ  911#qqq\,emerald,1,4%,euw
Luketa#BRA\,emerald,1,,euw
Avalanche2Crotte#CACA\,emerald,1,,euw
allaualla#Rin\,emerald,1,,euw
Ławless#WEST\,emerald,1,5%,euw
Operator golem#OPGOL\,emerald,1,,euw
white dog maya#EUW\,emerald,1,,euw
Ihr Königreich#EUW\,emerald,1,3%,euw
Corndacier#EUW\,emerald,1,,euw
A Sound Soul#EUW\,emerald,1,,euw
DarkstarRipklaw#DSRK\,emerald,1,,euw
YAKUB#NOIR\,emerald,1,,euw
ABDI YÄNSTER#EUW\,emerald,1,3%,euw
Salam les khey#3742\,emerald,1,,euw
zta#EUW\,emerald,1,,euw
Yoriichi#Y0NE\,emerald,1,,euw
Humforle#EUW\,emerald,1,,euw
MarvelJesus#6713\,emerald,1,,euw
VIT Erikson#VIT\,emerald,1,,euw
Lachlan#KLE\,emerald,1,,euw
ChadPlank#EUW\,emerald,1,,euw
nathan3939#EUW\,emerald,1,,euw
Eraniss#EUW\,emerald,1,,euw
godoyjes#EUW\,emerald,1,,euw
Deadcool4ever#EUW\,emerald,1,,euw
ZPL#1866\,emerald,1,,euw
CB TunPadri#aaaaa\,emerald,1,,euw
Vexed Zeri#Ezeri\,emerald,1,,euw
Hitmonkun#SUPDF\,emerald,1,,euw
Arnieee#EUW\,emerald,1,,euw
ICER#EGO\,emerald,1,,euw
Fiancé#2810\,emerald,1,3%,euw
blackdakotakiwi#EUW\,emerald,1,,euw
xXcatdogXx#EUW\,emerald,1,,euw
Krümel#IIIII\,emerald,1,3%,euw
Woookiii#EUW\,emerald,1,,euw
Nejiropxl#EUW\,emerald,1,,euw
Yme#KR12\,emerald,1,,euw
Yoevstech#8848\,emerald,1,,euw
Inferna#Metin\,emerald,1,,euw
period acc o7#YEP\,emerald,1,,euw
RupsjeNooitgenœg#FEAST\,emerald,1,5%,euw
KOGONG KOGONG#BETON\,emerald,1,,euw
Fan2Marex#0077\,emerald,1,,euw
Hawassx#EUW\,emerald,1,,euw
ULFFF#ULF\,emerald,1,,euw
reset ladder#EUW\,emerald,1,,euw
Faykedit#idk\,emerald,1,,euw
KC GameOps#EUW73\,emerald,1,,euw
shiro002#EUW\,emerald,1,,euw
BeKiKS#EUW\,emerald,1,,euw
Oathbreaker#0000\,emerald,1,,euw
Christles#EUW,emerald,500,,euw
stephanie#tight,emerald,500,59%,euw
Nafaliia#EUW,emerald,500,48%,euw
Danee#2112,emerald,500,52%,euw
Hasaki#Toad,emerald,500,53%,euw
MettMogli#WOMBA,emerald,500,40%,euw
trafalgar d law#1669,emerald,166,49%,euw
Cee2#TOP,emerald,500,53%,euw
Blackbeee#EUW,emerald,500,37%,euw
Naxapistaxa#EUW,emerald,500,28%,euw
RBM HpiGolem#EUW,emerald,500,50%,euw
MacDeak#Kayou,emerald,500,55%,euw
Dreilix#CN3,emerald,500,44%,euw
SeniorNoxi#Wuxl,emerald,500,57%,euw
Sinocci#uwu,emerald,500,55%,euw
Agony#HlM,emerald,500,54%,euw
Camugo#EUW,emerald,500,46%,euw
yubel lol#twtv,emerald,500,47%,euw
Isha Come Back#999,emerald,999,47%,euw
flanc bronzé #EUW,emerald,500,43%,euw
Dragoncets#EUW,emerald,500,100%,euw
Fivry#SLY,emerald,500,51%,euw
Kris101#000,emerald,000,55%,euw
666Maniac666#EUW,emerald,500,59%,euw
Solestial Snafu#ADHD,emerald,500,51%,euw
phos#baka,emerald,500,49%,euw
Mr Miyagii#8529,emerald,500,50%,euw
You MILFJASKLDÆA#EUW,emerald,500,53%,euw
Artick#97400,emerald,500,50%,euw
Cactus Jack#0107,emerald,500,57%,euw
Guts may smile#EUW,emerald,500,49%,euw
BoOmmelMütze#EUW,emerald,500,37%,euw
Larven#fedko,emerald,500,48%,euw
RoadToIronIV#OMW,emerald,500,48%,euw
Couture#eu18,emerald,500,46%,euw
freely#6838,emerald,500,54%,euw
mrpaterson#8935,emerald,500,53%,euw
Race50#2010,emerald,500,53%,euw
play botside plz#shen,emerald,500,48%,euw
dota2lov3r#sims4,emerald,500,49%,euw
bnzrmfw#EUW,emerald,500,51%,euw
PewPewPewPew#777,emerald,777,61%,euw
Tequila Sunset#Poet,emerald,500,55%,euw
Degmezmis Sana#EUW,emerald,500,48%,euw
StopBeingAslave#EUW,emerald,500,52%,euw
snowymonkey#1337,emerald,500,45%,euw
TGLTC#FBI,emerald,500,46%,euw
JackOfBlades#EUW44,emerald,500,46%,euw
Fiat Cinquecento#444,emerald,444,50%,euw
SaK99#4793,emerald,500,52%,euw
Z Latarni#EUW,emerald,500,51%,euw
LobotomyLeague#0124,emerald,500,45%,euw
JamalsLastDance#FNC,emerald,500,43%,euw
DanaPater#EUW,emerald,500,43%,euw
Saki#4924,emerald,500,43%,euw
SireGust#Boss,emerald,500,53%,euw
rskickdown#EUW,emerald,500,46%,euw
Aizen Haschwalth#EUW,emerald,500,51%,euw
TEENAGER RAGER#十十十,emerald,500,53%,euw
protacnium#EUW,emerald,500,46%,euw
StayGold#UMPD,emerald,500,46%,euw
OttomanFEVER#EUW,emerald,500,45%,euw
RdvAvcLaNasa#2401,emerald,500,48%,euw
DartoG#N46,emerald,500,48%,euw
Sp33dY#666,emerald,666,53%,euw
iTheNoob#EUW,emerald,500,51%,euw
Palled#BRA,emerald,500,48%,euw
bottom4straggots#bussi,emerald,500,57%,euw
Staunch#EUW,emerald,500,51%,euw
정글 신고#GGEZ,emerald,500,48%,euw
NewPerson#KAMI,emerald,500,43%,euw
zavv1xd#4444,emerald,500,48%,euw
NanoşTeq#Nano,emerald,500,53%,euw
Flight999#999,emerald,999,50%,euw
LawIsB#EUW,emerald,500,48%,euw
oussa23#EUW,emerald,500,47%,euw
Baenciel#EUW,emerald,500,20%,euw
Suzaku#2173,emerald,500,50%,euw
Nukshot#EUW,emerald,500,42%,euw
Amâra#EUW,emerald,500,47%,euw
Reshiram#rx7,emerald,500,54%,euw
tomdrip#DRIP,emerald,500,46%,euw
Not lvern close#EUW,emerald,500,56%,euw
Javi Gambas#EUW,emerald,500,49%,euw
El squiisii#EUW,emerald,500,42%,euw
Lux on Steroids#EUW,emerald,500,56%,euw
MarsterMars#EUW,emerald,500,46%,euw
loutti#EUW,emerald,500,50%,euw
Topfather#Top,emerald,500,40%,euw
V12Killer#EUW,emerald,500,20%,euw
BAC nAno#EUW,emerald,500,57%,euw
Braunijs#EUW,emerald,500,51%,euw
TTBlueHands#045,emerald,045,45%,euw
AI 1v9 BOT#ROBOT,emerald,500,36%,euw
Sir Chippazz#EUW,emerald,500,39%,euw
Bloodpoop#EUW,emerald,500,44%,euw
Beta#GXBG,emerald,500,38%,euw
Flubber#blob,emerald,500,21%,euw
KaZaKhStAr#EUW,emerald,500,30%,euw
Neo Vixen#EUW,emerald,500,46%,euw
Christles#EUW\,emerald,8,52%,euw
stephanie#tight\,emerald,1,,euw
