match_id,team_id,team_won,gold_diff,damage_diff,kills_diff,deaths_diff,assists_diff,vision_diff,turrets_diff,dragons_diff,barons_diff,cs_diff
EUW1_7667803492,100,1,16923,24192,28,-28,21,10,11,3,2,13
EUW1_7667803492,200,0,-16923,-24192,-28,28,-21,-10,-11,-3,-2,-13
EUW1_7667806897,100,1,11960,35329,12,-12,24,1,8,4,0,110
EUW1_7667806897,200,0,-11960,-35329,-12,12,-24,-1,-8,-4,0,-110
EUW1_7667807294,100,1,10678,28210,22,-22,39,-16,6,1,2,-31
EUW1_7667807294,200,0,-10678,-28210,-22,22,-39,16,-6,-1,-2,31
EUW1_7667808634,100,1,7552,-19210,9,-9,8,-11,3,-3,1,-58
EUW1_7667808634,200,0,-7552,19210,-9,9,-8,11,-3,3,-1,58
EUW1_7667811799,100,0,-13614,-9942,-21,21,-43,-39,-4,-2,-1,-78
EUW1_7667811799,200,1,13614,9942,21,-21,43,39,4,2,1,78
EUW1_7667817008,100,1,16129,36818,22,-22,38,1,7,0,0,69
EUW1_7667817008,200,0,-16129,-36818,-22,22,-38,-1,-7,0,0,-69
EUW1_7667817232,100,1,9611,12303,15,-15,19,-11,3,2,0,126
EUW1_7667817232,200,0,-9611,-12303,-15,15,-19,11,-3,-2,0,-126
EUW1_7667818527,100,1,6376,48390,8,-7,30,20,3,3,1,86
EUW1_7667818527,200,0,-6376,-48390,-8,7,-30,-20,-3,-3,-1,-86
EUW1_7667819162,100,1,12600,31614,16,-16,29,15,7,-2,1,58
EUW1_7667819162,200,0,-12600,-31614,-16,16,-29,-15,-7,2,-1,-58
EUW1_7667823941,100,1,15921,23655,28,-28,40,2,6,1,0,43
EUW1_7667823941,200,0,-15921,-23655,-28,28,-40,-2,-6,-1,0,-43
EUW1_7667825078,100,0,-1770,-2794,10,-10,32,-4,-3,4,1,-51
EUW1_7667825078,200,1,1770,2794,-10,10,-32,4,3,-4,-1,51
EUW1_7667826646,100,1,107,78,0,0,0,0,0,0,0,4
EUW1_7667826646,200,0,-107,-78,0,0,0,0,0,0,0,-4
EUW1_7667829039,100,1,10665,30671,29,-29,50,43,3,3,0,91
EUW1_7667829039,200,0,-10665,-30671,-29,29,-50,-43,-3,-3,0,-91
EUW1_7667829772,100,0,-9882,-59006,-16,15,-8,-2,-5,-2,0,-81
EUW1_7667829772,200,1,9882,59006,16,-15,8,2,5,2,0,81
EUW1_7667830658,100,0,-7955,-16780,-19,19,-21,1,-2,0,0,-75
EUW1_7667830658,200,1,7955,16780,19,-19,21,-1,2,0,0,75
EUW1_7667830830,100,1,6867,38307,25,-25,22,18,7,4,1,20
EUW1_7667830830,200,0,-6867,-38307,-25,25,-22,-18,-7,-4,-1,-20
EUW1_7667833899,100,0,-9481,-27985,-15,15,-24,-33,-6,0,0,-32
EUW1_7667833899,200,1,9481,27985,15,-15,24,33,6,0,0,32
EUW1_7667844283,100,1,13256,18774,22,-22,35,19,5,2,0,78
EUW1_7667844283,200,0,-13256,-18774,-22,22,-35,-19,-5,-2,0,-78
EUW1_7667845505,100,0,-6657,-3859,-11,9,-25,0,-1,0,-1,-20
EUW1_7667845505,200,1,6657,3859,11,-9,25,0,1,0,1,20
EUW1_7667846311,100,1,11609,-930,14,-13,13,-16,7,-1,0,113
EUW1_7667846311,200,0,-11609,930,-14,13,-13,16,-7,1,0,-113
EUW1_7667847680,100,0,-8916,-14908,-14,14,-30,-27,-6,0,-1,-7
EUW1_7667847680,200,1,8916,14908,14,-14,30,27,6,0,1,7
EUW1_7667853039,100,1,9922,21939,18,-18,23,24,8,3,1,-31
EUW1_7667853039,200,0,-9922,-21939,-18,18,-23,-24,-8,-3,-1,31
EUW1_7667856274,100,0,-14080,-27402,-30,30,-53,-23,-7,-2,-1,38
EUW1_7667856274,200,1,14080,27402,30,-30,53,23,7,2,1,-38
EUW1_7667857482,100,0,-10092,-18342,-15,15,-35,-9,-7,-3,0,-108
EUW1_7667857482,200,1,10092,18342,15,-15,35,9,7,3,0,108
EUW1_7667859317,100,1,18935,31121,23,-23,23,27,11,3,0,150
EUW1_7667859317,200,0,-18935,-31121,-23,23,-23,-27,-11,-3,0,-150
EUW1_7667864493,100,0,-10869,-28642,-16,15,-15,-15,-5,-1,0,-81
EUW1_7667864493,200,1,10869,28642,16,-15,15,15,5,1,0,81
EUW1_7667865834,100,1,-8592,-17467,-35,35,-35,-59,-6,1,1,56
EUW1_7667865834,200,0,8592,17467,35,-35,35,59,6,-1,-1,-56
EUW1_7667865960,100,0,-5448,4424,-11,11,-26,-32,-5,-2,-1,66
EUW1_7667865960,200,1,5448,-4424,11,-11,26,32,5,2,1,-66
EUW1_7667866124,100,1,11044,35871,17,-16,7,31,9,4,0,136
EUW1_7667866124,200,0,-11044,-35871,-17,16,-7,-31,-9,-4,0,-136
EUW1_7667869373,100,1,7454,33106,1,-1,20,-32,4,0,1,28
EUW1_7667869373,200,0,-7454,-33106,-1,1,-20,32,-4,0,-1,-28
EUW1_7667874168,100,0,-11982,-28743,-17,17,-25,-25,-9,0,-1,-18
EUW1_7667874168,200,1,11982,28743,17,-17,25,25,9,0,1,18
EUW1_7667880652,100,1,12822,37018,15,-15,25,15,7,4,1,136
EUW1_7667880652,200,0,-12822,-37018,-15,15,-25,-15,-7,-4,-1,-136
EUW1_7667885373,100,0,-10001,-19291,-10,10,-9,0,-8,-1,-1,-57
EUW1_7667885373,200,1,10001,19291,10,-10,9,0,8,1,1,57
EUW1_7667885434,100,0,-3411,-4084,4,-4,19,4,-6,0,0,-1
EUW1_7667885434,200,1,3411,4084,-4,4,-19,-4,6,0,0,1
EUW1_7667890754,100,0,-15671,-17027,-19,17,-22,-10,-9,-1,0,-163
EUW1_7667890754,200,1,15671,17027,19,-17,22,10,9,1,0,163
EUW1_7667894668,100,1,12868,33619,28,-28,36,30,7,2,1,16
EUW1_7667894668,200,0,-12868,-33619,-28,28,-36,-30,-7,-2,-1,-16
EUW1_7667896293,100,1,17028,34717,10,-10,11,5,9,2,1,210
EUW1_7667896293,200,0,-17028,-34717,-10,10,-11,-5,-9,-2,-1,-210
EUW1_7667897519,100,0,-8927,-12037,-20,20,-26,-23,-7,-2,0,34
EUW1_7667897519,200,1,8927,12037,20,-20,26,23,7,2,0,-34
EUW1_7667900537,100,0,-7200,-14791,-14,14,-12,-7,-4,2,0,-50
EUW1_7667900537,200,1,7200,14791,14,-14,12,7,4,-2,0,50
EUW1_7667901583,100,0,-11389,-2989,-5,5,-7,-28,-9,-2,-1,-71
EUW1_7667901583,200,1,11389,2989,5,-5,7,28,9,2,1,71
EUW1_7667901756,100,1,5247,-711,10,-10,9,11,5,3,-1,117
EUW1_7667901756,200,0,-5247,711,-10,10,-9,-11,-5,-3,1,-117
EUW1_7667902533,100,1,5760,11322,7,-7,15,3,2,1,1,47
EUW1_7667902533,200,0,-5760,-11322,-7,7,-15,-3,-2,-1,-1,-47
EUW1_7667904137,100,1,5459,59254,19,-19,6,49,10,6,2,-194
EUW1_7667904137,200,0,-5459,-59254,-19,19,-6,-49,-10,-6,-2,194
EUW1_7667905418,100,1,6186,53999,-7,7,-25,0,0,-1,1,118
EUW1_7667905418,200,0,-6186,-53999,7,-7,25,0,0,1,-1,-118
EUW1_7667907143,100,0,-11581,-48358,-13,12,-27,-44,-9,0,-1,-85
EUW1_7667907143,200,1,11581,48358,13,-12,27,44,9,0,1,85
EUW1_7667914736,100,1,9552,52266,21,-21,23,-28,5,1,1,100
EUW1_7667914736,200,0,-9552,-52266,-21,21,-23,28,-5,-1,-1,-100
EUW1_7667919603,100,1,5630,10263,-3,3,26,-21,1,3,0,2
EUW1_7667919603,200,0,-5630,-10263,3,-3,-26,21,-1,-3,0,-2
EUW1_7667921730,100,0,-11701,-24292,-15,14,-33,-17,-9,-2,0,-183
EUW1_7667921730,200,1,11701,24292,15,-14,33,17,9,2,0,183
EUW1_7667922338,100,1,17385,20003,20,-19,57,-5,8,0,1,86
EUW1_7667922338,200,0,-17385,-20003,-20,19,-57,5,-8,0,-1,-86
EUW1_7667928383,100,0,-10871,-63062,-10,10,-24,-20,-10,-2,-1,-115
EUW1_7667928383,200,1,10871,63062,10,-10,24,20,10,2,1,115
EUW1_7667930201,100,0,-2064,1910,-9,10,-20,23,-3,-3,0,77
EUW1_7667930201,200,1,2064,-1910,9,-10,20,-23,3,3,0,-77
EUW1_7667931601,100,1,11209,24188,15,-13,23,10,7,1,0,91
EUW1_7667931601,200,0,-11209,-24188,-15,13,-23,-10,-7,-1,0,-91
EUW1_7667931688,100,1,9494,3164,19,-19,23,-10,5,3,0,25
EUW1_7667931688,200,0,-9494,-3164,-19,19,-23,10,-5,-3,0,-25
EUW1_7667932335,100,0,-10746,-7241,-16,16,-38,-28,-5,-2,-1,-70
EUW1_7667932335,200,1,10746,7241,16,-16,38,28,5,2,1,70
EUW1_7667937612,100,1,7910,26654,17,-17,14,16,6,2,1,54
EUW1_7667937612,200,0,-7910,-26654,-17,17,-14,-16,-6,-2,-1,-54
EUW1_7667939167,100,1,-827,42013,1,-1,-7,15,1,4,-2,-40
EUW1_7667939167,200,0,827,-42013,-1,1,7,-15,-1,-4,2,40
EUW1_7667940102,100,1,20560,34797,24,-24,32,-20,10,1,0,203
EUW1_7667940102,200,0,-20560,-34797,-24,24,-32,20,-10,-1,0,-203
EUW1_7667943083,100,0,-7236,-841,-10,10,-15,18,-2,-4,-1,-16
EUW1_7667943083,200,1,7236,841,10,-10,15,-18,2,4,1,16
EUW1_7667943474,100,0,-5101,-21830,-13,13,-15,-2,-5,-2,-1,-29
EUW1_7667943474,200,1,5101,21830,13,-13,15,2,5,2,1,29
EUW1_7667943566,100,0,-10377,-4723,-17,17,-24,-14,-5,-4,-1,6
EUW1_7667943566,200,1,10377,4723,17,-17,24,14,5,4,1,-6
EUW1_7667943846,100,1,14590,23110,27,-27,26,-13,7,2,0,96
EUW1_7667943846,200,0,-14590,-23110,-27,27,-26,13,-7,-2,0,-96
EUW1_7667947560,100,1,7574,20448,2,-2,12,-7,-1,2,0,119
EUW1_7667947560,200,0,-7574,-20448,-2,2,-12,7,1,-2,0,-119
EUW1_7667948255,100,0,-15934,-26004,-7,7,-7,14,-8,1,0,-238
EUW1_7667948255,200,1,15934,26004,7,-7,7,-14,8,-1,0,238
EUW1_7667951591,100,0,-11329,-12705,-10,11,-16,-19,-6,-4,-1,-169
EUW1_7667951591,200,1,11329,12705,10,-11,16,19,6,4,1,169
EUW1_7667952865,100,0,-12223,-25643,-23,23,-30,-37,-8,-4,0,-178
EUW1_7667952865,200,1,12223,25643,23,-23,30,37,8,4,0,178
EUW1_7667955550,100,0,-10566,-25826,-18,18,-8,4,-6,-3,0,-105
EUW1_7667955550,200,1,10566,25826,18,-18,8,-4,6,3,0,105
EUW1_7667956352,100,1,6264,23945,19,-19,16,29,5,3,1,-26
EUW1_7667956352,200,0,-6264,-23945,-19,19,-16,-29,-5,-3,-1,26
EUW1_7667957115,100,1,12707,30309,16,-16,23,8,5,2,0,148
EUW1_7667957115,200,0,-12707,-30309,-16,16,-23,-8,-5,-2,0,-148
EUW1_7667960871,100,1,8317,14932,18,-17,11,16,4,4,1,8
EUW1_7667960871,200,0,-8317,-14932,-18,17,-11,-16,-4,-4,-1,-8
EUW1_7667970305,100,0,-7039,-6684,-2,2,-16,-32,-8,-3,-1,-82
EUW1_7667970305,200,1,7039,6684,2,-2,16,32,8,3,1,82
EUW1_7667970615,100,1,12225,16364,7,-7,-1,21,9,0,0,175
EUW1_7667970615,200,0,-12225,-16364,-7,7,1,-21,-9,0,0,-175
EUW1_7667971433,100,0,-11268,-49215,-14,14,-23,-25,-8,-2,-1,-82
EUW1_7667971433,200,1,11268,49215,14,-14,23,25,8,2,1,82
EUW1_7667974087,100,0,-10202,-10607,-14,14,-14,-18,-4,-3,0,-127
EUW1_7667974087,200,1,10202,10607,14,-14,14,18,4,3,0,127
EUW1_7667974294,100,1,12477,38969,20,-20,26,33,7,3,1,149
EUW1_7667974294,200,0,-12477,-38969,-20,20,-26,-33,-7,-3,-1,-149
EUW1_7667974990,100,0,-3889,-51847,-11,11,-16,9,-2,-1,-1,111
EUW1_7667974990,200,1,3889,51847,11,-11,16,-9,2,1,1,-111
EUW1_7667975394,100,1,13941,31848,35,-35,32,45,1,-1,2,109
EUW1_7667975394,200,0,-13941,-31848,-35,35,-32,-45,-1,1,-2,-109
EUW1_7667978184,100,1,9544,24535,24,-24,24,-10,6,3,0,110
EUW1_7667978184,200,0,-9544,-24535,-24,24,-24,10,-6,-3,0,-110
EUW1_7667978236,100,1,9104,19079,16,-16,28,31,4,2,1,27
EUW1_7667978236,200,0,-9104,-19079,-16,16,-28,-31,-4,-2,-1,-27
EUW1_7667978384,100,0,-10596,-26284,-19,18,-30,-14,-2,-2,0,-210
EUW1_7667978384,200,1,10596,26284,19,-18,30,14,2,2,0,210
EUW1_7667978477,100,0,-6857,-5872,-13,13,-13,19,-3,-3,0,21
EUW1_7667978477,200,1,6857,5872,13,-13,13,-19,3,3,0,-21
EUW1_7667982256,100,0,-14082,-37010,-35,35,-25,-31,-10,-3,0,-51
EUW1_7667982256,200,1,14082,37010,35,-35,25,31,10,3,0,51
EUW1_7667982333,100,0,1007,2883,-3,3,1,9,-1,0,1,9
EUW1_7667982333,200,1,-1007,-2883,3,-3,-1,-9,1,0,-1,-9
EUW1_7667984211,100,0,-16940,-22678,-30,30,-34,-19,-7,-2,0,-132
EUW1_7667984211,200,1,16940,22678,30,-30,34,19,7,2,0,132
EUW1_7667992211,100,0,-9400,18333,-22,22,-54,7,-1,-3,-2,34
EUW1_7667992211,200,1,9400,-18333,22,-22,54,-7,1,3,2,-34
EUW1_7667994796,100,0,-6606,-17903,-15,15,-7,-14,-7,-2,-1,-18
EUW1_7667994796,200,1,6606,17903,15,-15,7,14,7,2,1,18
EUW1_7667997360,100,0,-3188,-10059,-8,8,-6,21,-3,-3,1,-60
EUW1_7667997360,200,1,3188,10059,8,-8,6,-21,3,3,-1,60
EUW1_7667997516,100,0,-8058,-12321,-7,7,-14,20,-6,0,0,-155
EUW1_7667997516,200,1,8058,12321,7,-7,14,-20,6,0,0,155
EUW1_7667997748,100,0,-12475,-23877,-15,15,-40,-27,-5,0,-1,-25
EUW1_7667997748,200,1,12475,23877,15,-15,40,27,5,0,1,25
EUW1_7667999112,100,1,8019,69023,13,-13,20,19,4,3,1,98
EUW1_7667999112,200,0,-8019,-69023,-13,13,-20,-19,-4,-3,-1,-98
EUW1_7667999927,100,0,-4374,-6818,-7,7,-8,-7,0,-1,0,-61
EUW1_7667999927,200,1,4374,6818,7,-7,8,7,0,1,0,61
EUW1_7668000168,100,0,-4365,-3547,2,-2,0,8,2,1,-1,-15
EUW1_7668000168,200,1,4365,3547,-2,2,0,-8,-2,-1,1,15
EUW1_7668004707,100,1,-3667,-19420,-8,8,-25,-37,5,0,1,86
EUW1_7668004707,200,0,3667,19420,8,-8,25,37,-5,0,-1,-86
EUW1_7668007207,100,0,-275,-7645,2,-2,13,47,-5,-2,3,-46
EUW1_7668007207,200,1,275,7645,-2,2,-13,-47,5,2,-3,46
EUW1_7668012037,100,0,-9473,-25199,-13,13,-21,-45,-5,-3,-1,-55
EUW1_7668012037,200,1,9473,25199,13,-13,21,45,5,3,1,55
EUW1_7668012402,100,0,-5362,-21575,-2,2,6,0,-6,-2,0,-124
EUW1_7668012402,200,1,5362,21575,2,-2,-6,0,6,2,0,124
EUW1_7668012922,100,1,11110,24742,14,-14,-11,-35,8,3,1,77
EUW1_7668012922,200,0,-11110,-24742,-14,14,11,35,-8,-3,-1,-77
EUW1_7668014579,100,0,-10678,-48059,-25,25,-48,-28,-3,1,-2,-131
EUW1_7668014579,200,1,10678,48059,25,-25,48,28,3,-1,2,131
EUW1_7668015786,100,0,-5428,-55722,-5,5,-10,32,-2,2,1,-40
EUW1_7668015786,200,1,5428,55722,5,-5,10,-32,2,-2,-1,40
EUW1_7668016600,100,0,-14306,-17452,-10,10,-46,-17,-4,0,-1,-151
EUW1_7668016600,200,1,14306,17452,10,-10,46,17,4,0,1,151
EUW1_7668019877,100,1,12764,98967,26,-26,7,34,8,3,2,-14
EUW1_7668019877,200,0,-12764,-98967,-26,26,-7,-34,-8,-3,-2,14
EUW1_7668022747,100,0,-1872,5233,9,-9,2,-52,-6,-2,0,-217
EUW1_7668022747,200,1,1872,-5233,-9,9,-2,52,6,2,0,217
EUW1_7668024019,100,1,4465,31354,12,-13,29,9,4,2,1,-46
EUW1_7668024019,200,0,-4465,-31354,-12,13,-29,-9,-4,-2,-1,46
EUW1_7668024953,100,0,-18298,-50952,-35,35,-29,-21,-10,-4,-1,-52
EUW1_7668024953,200,1,18298,50952,35,-35,29,21,10,4,1,52
EUW1_7668026421,100,0,-5930,14890,-9,9,-12,-2,-4,-3,-1,67
EUW1_7668026421,200,1,5930,-14890,9,-9,12,2,4,3,1,-67
EUW1_7668030969,100,1,12396,53902,18,-18,40,-2,8,2,1,-11
EUW1_7668030969,200,0,-12396,-53902,-18,18,-40,2,-8,-2,-1,11
EUW1_7668031037,100,1,2139,-24428,-7,7,-18,-14,6,2,0,24
EUW1_7668031037,200,0,-2139,24428,7,-7,18,14,-6,-2,0,-24
EUW1_7668031615,100,0,-9861,-55838,-14,14,-41,-6,-5,-3,-1,-70
EUW1_7668031615,200,1,9861,55838,14,-14,41,6,5,3,1,70
EUW1_7668043319,100,0,-9040,-35302,-12,12,-5,8,-1,-3,-2,-181
EUW1_7668043319,200,1,9040,35302,12,-12,5,-8,1,3,2,181
EUW1_7668044571,100,1,8018,26606,22,-22,56,29,3,-1,-1,-60
EUW1_7668044571,200,0,-8018,-26606,-22,22,-56,-29,-3,1,1,60
EUW1_7668045941,100,0,-12047,-17456,-25,25,-12,0,-5,-3,0,-61
EUW1_7668045941,200,1,12047,17456,25,-25,12,0,5,3,0,61
EUW1_7668047185,100,1,5815,-5607,-1,1,-9,6,10,0,1,72
EUW1_7668047185,200,0,-5815,5607,1,-1,9,-6,-10,0,-1,-72
EUW1_7668048715,100,1,4994,48408,9,-10,8,-14,7,3,2,-42
EUW1_7668048715,200,0,-4994,-48408,-9,10,-8,14,-7,-3,-2,42
EUW1_7668049398,100,0,-8944,33,-9,9,-16,18,-4,2,-1,-42
EUW1_7668049398,200,1,8944,-33,9,-9,16,-18,4,-2,1,42
EUW1_7668050330,100,1,5012,31186,14,-14,16,-9,0,4,-1,69
EUW1_7668050330,200,0,-5012,-31186,-14,14,-16,9,0,-4,1,-69
EUW1_7668050645,100,1,6017,6016,17,-18,10,9,2,2,0,20
EUW1_7668050645,200,0,-6017,-6016,-17,18,-10,-9,-2,-2,0,-20
EUW1_7668053265,100,1,8086,-7914,20,-20,48,4,3,3,2,-98
EUW1_7668053265,200,0,-8086,7914,-20,20,-48,-4,-3,-3,-2,98
EUW1_7668058012,100,0,-11105,-31507,-22,22,-23,12,-6,-3,-1,66
EUW1_7668058012,200,1,11105,31507,22,-22,23,-12,6,3,1,-66
EUW1_7668064389,100,0,-14460,-32803,-19,19,-27,-2,-10,-2,0,-86
EUW1_7668064389,200,1,14460,32803,19,-19,27,2,10,2,0,86
EUW1_7668068154,100,0,-9904,-6114,-14,14,-16,-26,-5,-2,-1,-4
EUW1_7668068154,200,1,9904,6114,14,-14,16,26,5,2,1,4
EUW1_7668069024,100,0,-4898,-23289,-16,16,-38,10,-2,-1,0,27
EUW1_7668069024,200,1,4898,23289,16,-16,38,-10,2,1,0,-27
EUW1_7668070025,100,0,-47,-414,0,0,0,0,0,0,0,-2
EUW1_7668070025,200,1,47,414,0,0,0,0,0,0,0,2
EUW1_7668071164,100,0,-13573,-25167,-24,23,-29,-72,-8,-4,-1,-42
EUW1_7668071164,200,1,13573,25167,24,-23,29,72,8,4,1,42
EUW1_7668071644,100,1,10203,20780,-2,2,15,18,7,0,1,84
EUW1_7668071644,200,0,-10203,-20780,2,-2,-15,-18,-7,0,-1,-84
EUW1_7668073027,100,1,3322,-29614,-5,5,1,-14,2,-1,0,-96
EUW1_7668073027,200,0,-3322,29614,5,-5,-1,14,-2,1,0,96
EUW1_7668073267,100,1,9102,41744,19,-18,37,44,7,0,0,-14
EUW1_7668073267,200,0,-9102,-41744,-19,18,-37,-44,-7,0,0,14
EUW1_7668075899,100,0,-8550,-7680,-13,13,-10,16,1,-3,-1,-94
EUW1_7668075899,200,1,8550,7680,13,-13,10,-16,-1,3,1,94
EUW1_7668076204,100,0,-11742,-57038,-13,13,-28,-25,-8,-2,-2,21
EUW1_7668076204,200,1,11742,57038,13,-13,28,25,8,2,2,-21
EUW1_7668084919,100,0,-5417,-16176,4,-4,-17,4,-2,-4,-1,-42
EUW1_7668084919,200,1,5417,16176,-4,4,17,-4,2,4,1,42
EUW1_7668086147,100,0,-10664,-20529,-12,11,-11,-13,-4,-5,0,-154
EUW1_7668086147,200,1,10664,20529,12,-11,11,13,4,5,0,154
EUW1_7668086786,100,1,1875,-27755,1,-1,-4,23,0,3,0,41
EUW1_7668086786,200,0,-1875,27755,-1,1,4,-23,0,-3,0,-41
EUW1_7668090746,100,0,-10042,-5990,-11,11,-27,-36,-3,0,-1,-62
EUW1_7668090746,200,1,10042,5990,11,-11,27,36,3,0,1,62
EUW1_7668092033,100,1,5776,24806,14,-14,8,19,7,2,0,120
EUW1_7668092033,200,0,-5776,-24806,-14,14,-8,-19,-7,-2,0,-120
EUW1_7668092894,100,0,-11826,-17421,-23,23,-32,-7,-3,-1,0,-92
EUW1_7668092894,200,1,11826,17421,23,-23,32,7,3,1,0,92
EUW1_7668093548,100,0,-11399,-1864,-21,21,-44,16,-4,1,-1,48
EUW1_7668093548,200,1,11399,1864,21,-21,44,-16,4,-1,1,-48
EUW1_7668094607,100,1,10797,19550,5,-5,-2,5,7,1,1,156
EUW1_7668094607,200,0,-10797,-19550,-5,5,2,-5,-7,-1,-1,-156
EUW1_7668095656,100,1,11419,13416,25,-25,88,20,7,1,1,-84
EUW1_7668095656,200,0,-11419,-13416,-25,25,-88,-20,-7,-1,-1,84
EUW1_7668099827,100,0,-11100,4926,-3,3,-19,7,-8,1,-1,-120
EUW1_7668099827,200,1,11100,-4926,3,-3,19,-7,8,-1,1,120
EUW1_7668103522,100,0,-4223,9507,-1,1,-10,-38,-4,0,-1,-15
EUW1_7668103522,200,1,4223,-9507,1,-1,10,38,4,0,1,15
EUW1_7668104237,100,1,7917,14507,15,-15,23,33,2,3,1,-29
EUW1_7668104237,200,0,-7917,-14507,-15,15,-23,-33,-2,-3,-1,29
EUW1_7668110814,100,1,11502,37349,35,-35,57,26,2,4,2,-19
EUW1_7668110814,200,0,-11502,-37349,-35,35,-57,-26,-2,-4,-2,19
EUW1_7668113669,100,0,-11149,-21274,-19,18,-29,-25,-3,-1,0,-127
EUW1_7668113669,200,1,11149,21274,19,-18,29,25,3,1,0,127
EUW1_7668114206,100,0,-8097,23029,-1,1,-6,-14,-7,1,-2,-135
EUW1_7668114206,200,1,8097,-23029,1,-1,6,14,7,-1,2,135
EUW1_7668114633,100,0,-10801,-22021,-17,18,-22,-27,-6,-3,0,-59
EUW1_7668114633,200,1,10801,22021,17,-18,22,27,6,3,0,59
EUW1_7668114693,100,0,-9191,384,-7,8,-7,-44,-5,-3,-1,-155
EUW1_7668114693,200,1,9191,-384,7,-8,7,44,5,3,1,155
EUW1_7668118899,100,1,5918,-14935,6,-6,23,-19,4,2,1,2
EUW1_7668118899,200,0,-5918,14935,-6,6,-23,19,-4,-2,-1,-2
EUW1_7668120256,100,0,-12619,-55708,-24,23,-24,3,-7,-3,0,-59
EUW1_7668120256,200,1,12619,55708,24,-23,24,-3,7,3,0,59
EUW1_7668120920,100,1,3362,13632,13,-13,12,20,7,-1,-1,-84
EUW1_7668120920,200,0,-3362,-13632,-13,13,-12,-20,-7,1,1,84
EUW1_7668120991,100,0,-5203,-6316,-4,5,-23,-11,-2,0,-1,-84
EUW1_7668120991,200,1,5203,6316,4,-5,23,11,2,0,1,84
EUW1_7668121838,100,1,5307,-8508,17,-17,18,17,5,4,1,-21
EUW1_7668121838,200,0,-5307,8508,-17,17,-18,-17,-5,-4,-1,21
EUW1_7668122130,100,1,168,5370,12,-10,24,-5,3,2,0,-54
EUW1_7668122130,200,0,-168,-5370,-12,10,-24,5,-3,-2,0,54
EUW1_7668123825,100,0,-16184,-13798,-23,23,-47,-33,-8,-1,-1,-173
EUW1_7668123825,200,1,16184,13798,23,-23,47,33,8,1,1,173
EUW1_7668125817,100,1,12414,29580,18,-18,16,34,9,0,0,129
EUW1_7668125817,200,0,-12414,-29580,-18,18,-16,-34,-9,0,0,-129
EUW1_7668126297,100,1,1030,1710,2,-2,1,-1,0,0,0,16
EUW1_7668126297,200,0,-1030,-1710,-2,2,-1,1,0,0,0,-16
EUW1_7668129906,100,1,11734,25242,16,-16,16,-11,6,3,0,95
EUW1_7668129906,200,0,-11734,-25242,-16,16,-16,11,-6,-3,0,-95
EUW1_7668133925,100,0,-6987,-1274,12,-12,30,70,-2,-4,-1,-15
EUW1_7668133925,200,1,6987,1274,-12,12,-30,-70,2,4,1,15
EUW1_7668137939,100,0,-11489,-24674,-22,22,-28,-42,-7,-1,-2,-34
EUW1_7668137939,200,1,11489,24674,22,-22,28,42,7,1,2,34
EUW1_7668138084,100,1,565,-189,1,-1,1,0,0,0,0,2
EUW1_7668138084,200,0,-565,189,-1,1,-1,0,0,0,0,-2
EUW1_7668142351,100,0,-8032,-7826,-11,11,-37,-19,-4,-1,0,1
EUW1_7668142351,200,1,8032,7826,11,-11,37,19,4,1,0,-1
EUW1_7668146615,100,1,5928,31869,8,-8,5,-1,7,0,1,35
EUW1_7668146615,200,0,-5928,-31869,-8,8,-5,1,-7,0,-1,-35
EUW1_7668153325,100,0,-5302,-15065,-4,4,8,-3,-8,-2,0,-6
EUW1_7668153325,200,1,5302,15065,4,-4,-8,3,8,2,0,6
EUW1_7668153932,100,0,-8404,-25245,-16,16,-35,-51,-2,-3,-1,-11
EUW1_7668153932,200,1,8404,25245,16,-16,35,51,2,3,1,11
EUW1_7668153990,100,1,8243,-18943,-2,2,1,-24,2,0,1,91
EUW1_7668153990,200,0,-8243,18943,2,-2,-1,24,-2,0,-1,-91
EUW1_7668155564,100,1,18282,45571,24,-24,43,-1,10,3,0,112
EUW1_7668155564,200,0,-18282,-45571,-24,24,-43,1,-10,-3,0,-112
EUW1_7668156343,100,0,-10918,-21830,-15,15,-21,-30,-5,-2,-1,-77
EUW1_7668156343,200,1,10918,21830,15,-15,21,30,5,2,1,77
EUW1_7668156905,100,1,16239,13988,16,-16,35,-21,7,-2,1,106
EUW1_7668156905,200,0,-16239,-13988,-16,16,-35,21,-7,2,-1,-106
EUW1_7668157921,100,0,-2629,3592,-4,4,-3,-9,0,-1,0,-39
EUW1_7668157921,200,1,2629,-3592,4,-4,3,9,0,1,0,39
EUW1_7668159480,100,0,-5839,32321,-6,6,6,3,-9,-5,-2,78
EUW1_7668159480,200,1,5839,-32321,6,-6,-6,-3,9,5,2,-78
EUW1_7668159538,100,1,4562,21879,-15,15,-46,-47,3,2,-2,276
EUW1_7668159538,200,0,-4562,-21879,15,-15,46,47,-3,-2,2,-276
EUW1_7668159908,100,0,-9946,-27428,-12,12,-14,-4,-8,-5,0,-48
EUW1_7668159908,200,1,9946,27428,12,-12,14,4,8,5,0,48
EUW1_7668161194,100,1,8542,8052,14,-14,20,3,2,2,0,62
EUW1_7668161194,200,0,-8542,-8052,-14,14,-20,-3,-2,-2,0,-62
EUW1_7668167118,100,0,-11148,-15997,-15,15,-19,-10,-10,-1,0,-31
EUW1_7668167118,200,1,11148,15997,15,-15,19,10,10,1,0,31
EUW1_7668167791,100,0,-7126,-4169,-6,6,-17,-9,-4,-4,-1,-82
