puuid,avg_kda,avg_cs_per_min,avg_gold_per_min,avg_damage_per_min,avg_vision,avg_vision_per_min,avg_kill_participation,team_first_blood_rate,team_first_tower_rate,team_first_dragon_rate,player_first_blood_rate,win_rate,champ_pool_size,main_role,matches_used,tier,recent_form_30,recent_form_10,kda_consistency,champion_pool,role_focus_pct,gold_std,damage_std,goldPerMinute,damagePerMinute,visionScorePerMinute,skillshotAccuracy,killParticipation,controlWardsPlaced,wardTakedowns,soloKills,deathTimeRatio,earlyCS,turretPlates,killsNearTurret,epicMonsterSteals,objectivesStolen,bountyGold,champion_pool_size,role_consistency,total_games,matches_analyzed,wins_in_matches
Pclii_gvjanrYpDr888yIQYNKC83nF2S25MrwC9OEn5AX3e-bR_qeNXgUbE3SYayqtFMpU-2WxJHvA,2.099376734376734,5.845282435602846,468.93271086768425,841.7730596645127,18.0,0.5980410533430999,0.4532372205744299,0.55,0.6,0.6,0.25,0.5,6,BOTTOM,20,Bronze,0.5666666666666667,0.5,6.351180992539891,10,0.48,81.41700887158045,349.5360852312308,463.63699772534284,855.258428125224,0.7300736447793471,0.2600222684371582,0.46389361269747315,0.0,1.0517241379310345,1.8103448275862069,0.13096773532014663,55.293103448275865,12.413793103448276,2.603448275862069,0,0,337.9895293137123,10,0.5172413793103449,58,58,30
Pd12qPhRzy8MSTDYjmTHvcxXaXY277SKB3qGPO3lI2YTGxKxjjMKoytgl2yWCS4fuAbfUie1ao1LDA,3.9254112554112552,3.5141355450257024,412.1200666383263,721.1087817631384,30.6,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.52,14,JUNGLE,20,Platinum,0.4,0.7,7.0292531608983895,29,0.74,84.64261432551196,392.286642391941,454.10365308950014,870.682217625359,0.8675125963930681,0.3528882093989485,0.4872122053803532,0.68,2.98,1.38,0.1116730269461228,65.46600005686282,4.6,1.82,1,1,219.04356872558594,29,0.74,50,50,26
Pe3qUXnMTARMgfl1IRIYrnRmy1J5n1fJcITQsWX6kh9IfuxiGlDS5XExTmQhtU0n64dpEb-GpIL3Bw,4.183279637029637,2.109932145459003,469.7260885336744,666.2977459464576,26.5,0.9348109928228144,0.4256593276532904,0.65,0.55,0.65,0.15,0.48,9,JUNGLE,20,Master,0.4666666666666667,0.6,6.732800308935355,15,0.9,80.34512158484434,354.36866431787723,484.4085771838968,726.5648771040287,1.057229379436934,0.4455322027748585,0.5066570535111478,1.3125,3.53125,0.78125,0.11020403206665606,73.16302091752489,6.354166666666667,1.15625,1,1,250.8459208806356,19,0.9166666666666666,96,96,46
PhVh9dAyqprKx0_xkIDW1JnVr3JsmRltKPchU9WuToGRXS188xYrOG7alk0-UfJqnLDPJxYNPX7Nzg,4.806696775446776,0.9881157211834763,300.03281453815487,319.2058313749107,52.95,1.8367043669815568,0.5558668223640237,0.55,0.45,0.45,0.35,0.5,9,UTILITY,20,Emerald,0.5,0.3,4.383845343987399,15,1.0,33.27402704973425,104.808411253242,298.7377448427619,337.241066298007,1.844940483611728,0.477847382775034,0.5199107095888702,1.1764705882352942,4.529411764705882,0.09803921568627451,0.09314654783794148,14.037254902077656,5.901960784313726,0.6078431372549019,0,0,46.57184316597733,15,1.0,51,51,26
PhYBgr1lpNeKfG_m_9MRP04p-eXUivr6gNCJhAzTH8NCCXHLvsvLHXMbEKV0swdBBcTMHZ1EWLcWng,4.24047619047619,6.950480702741689,501.8222022144373,901.8506763644828,18.9,0.6573535140587126,0.4454691527545367,0.45,0.5,0.45,0.2,0.52,8,BOTTOM,20,Emerald,0.5666666666666667,0.6,6.3949276774643815,18,0.54,88.2581546515936,359.03551901262585,481.7818176417112,831.8066990545615,0.7488882789760188,0.5021173131411901,0.44059294965920426,0.29411764705882354,3.5686274509803924,0.9411764705882353,0.08839976841011395,71.10490198170437,8.647058823529411,1.5490196078431373,0,0,152.8828639610141,18,0.5294117647058824,51,51,26
PhrHW0gaOpgKXEtrNYJJOMR0gzVGDq0tNRx0If4dSPQ4zUz_WsVOM6L5LjhHr6FSE178DoY7-8UAwA,5.956374458874459,0.9658586595334236,412.1200666383263,721.1087817631384,76.1,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.52,8,UTILITY,20,Silver,0.5666666666666667,0.6,4.369370664065936,14,0.5,67.0669143490772,223.13562167622476,346.52624517929934,468.3236717956833,2.027076769261924,0.4578739470473879,0.47760783235207055,4.196078431372549,7.313725490196078,0.6274509803921569,0.08763905149883275,35.35000002734802,5.0588235294117645,0.5490196078431373,2,2,111.1248758353439,14,0.5098039215686274,51,51,26
PmrFyxsYb1_AU9uDwo4B6kw77YceK3E7QWoeZXA-HiUsfSDzib-15P8UTGNsXE4l4EYY8itS6S8bCw,2.3693885281385283,6.895706873486179,412.1200666383263,721.1087817631384,36.5,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.52,5,TOP,20,Silver,0.5,0.7,4.869345438557424,9,0.92,59.90325671897969,321.7620606858622,408.62682413934203,979.9015247759268,0.9219015226097411,0.31033527131046307,0.35213502615827047,0.38,2.06,2.74,0.12271329460897143,70.22,11.44,1.76,1,1,184.64397857666015,9,0.92,50,50,26
PnKtaL-SNxIomflJKYcJJr6Av73BQ3zQTQopyzmpbey_Zsk1rEngvVv22mDMMbpQ55EFqmF2rAprhw,5.125,6.246560477177601,412.1200666383263,721.1087817631384,12.85,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.4,14,BOTTOM,20,Silver,0.2666666666666666,0.3,6.649842103388621,25,0.48,125.02684018068292,450.034705993955,431.49047826090026,772.5999795711532,0.5509779187193631,0.45511848413861705,0.38202827677836676,0.0392156862745098,0.6666666666666666,2.392156862745098,0.05746601321060669,64.19607843370999,8.823529411764707,1.3725490196078431,0,0,174.61335485121782,26,0.47058823529411764,51,51,20
PomU3NactI81AX1V0zB2cF6dY19rqCmA9jWztk_3WsaU0Oy2sjswYGWNkpNrUrZSfiLywekec7DOEw,3.7180411255411263,0.9258223288207198,317.14375774817296,394.62652520112965,66.45,2.639852064823412,0.5989567283169895,0.5,0.4,0.4,0.35,0.5,5,UTILITY,20,Master,0.4,0.3,4.846196962567659,10,0.98,46.95858297917362,184.06196247448784,317.4658283787061,403.3837821314534,3.0925622337935277,0.5259273756448285,0.6117988766474183,7.767441860465116,8.372093023255815,0.09302325581395349,0.08417504853516951,13.119186046511627,6.895348837209302,0.5697674418604651,0,0,53.41888551933821,12,0.9883720930232558,86,86,44
Ppo58mdtccs8WnOoHsfTYrrK-F0J-sRMXRZaIEaXdLCjYTQikG-oWODbBDTMS3K13CLTrtArSf_DYw,4.042137445887446,1.5863615446327377,412.1200666383263,721.1087817631384,31.4,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.6,8,JUNGLE,20,Silver,0.7,0.8,5.755944753035768,20,0.7,72.28028179892226,244.3256851974751,412.88292469405525,626.7406683494472,0.9473362687577271,0.20381954364158855,0.4327457475805964,3.74,3.96,1.04,0.09494584117307191,59.84800005555153,2.12,1.46,5,5,168.23922882080078,20,0.7,50,50,30
PrgA3YwbNXsdd01R1N0ek6pcmrGr9uHd9SCVufYsPv0SJWLOpNL6Ww-_gNTlOQcxysNudlBs_Yal4Q,5.199285714285715,5.654962642588115,415.2379232690511,849.0518374218697,44.0,1.4553751155655732,0.4748221391706497,0.45,0.55,0.45,0.2,0.52,7,MIDDLE,20,Bronze,0.5333333333333333,0.7,5.73464035489585,10,0.86,75.64833819805247,329.5537275005499,421.78732363321063,769.7626710361939,1.1199023832525339,0.17744980905016433,0.39931334235465693,0.8269230769230769,2.173076923076923,3.230769230769231,0.07593963009480065,61.23076923076923,7.673076923076923,2.2115384615384617,1,1,158.43444736187274,10,0.8653846153846154,52,52,27
PuPx7q0U-UPDSv1rHWIuPSgsTN98ahJ5xcBIiXjOA4zO8kgMo1kxYGKSZx0lp2pEOUjlPCNOUoOq_Q,5.640952380952381,2.951604961567866,318.816064415851,434.6344543613324,54.0,1.866165190110609,0.5374681234038209,0.5,0.5,0.55,0.25,0.56,6,UTILITY,20,Diamond,0.5333333333333333,0.3,5.187243969585391,8,0.34,77.78480844134096,365.825595238359,375.7619776795647,696.7577409923617,1.186016628068702,0.6552708153322362,0.5267058361284906,1.8305084745762712,2.7966101694915255,1.2372881355932204,0.07254060642170564,59.732203390133584,7.372881355932203,1.2033898305084745,0,0,181.07619993565447,9,0.6779661016949152,59,59,31
Puwn877u8OL8g6vHhCQuvRTAy2FgrlafCJ7qWgu3oXeAYwlqMVVg2E9Sv6z6IPW_REV5qegrCTEfHA,1.9046917135152424,0.679431482295216,362.0521123850226,487.0495625077975,14.882352941176473,0.4838689975522143,0.3732781106830364,0.2352941176470588,0.4117647058823529,0.6470588235294118,0.0,0.3529411764705882,5,JUNGLE,17,Iron,0.3529411764705882,0.5,4.870023411410017,5,0.9411764705882352,54.13637864001234,214.8304734683426,362.1260741296937,487.14390562784564,0.4672216865519246,0.3405488146257464,0.3732781106830364,0.0,0.8823529411764706,1.5294117647058822,0.12179710037197417,60.97647066151394,0.9411764705882353,0.29411764705882354,1,1,302.0148351332721,5,0.9411764705882353,17,17,6
PvC6-oO3BKP1cy1rPAW2mvO_3CkY5oHEv6pwsRnG5aiebv0AMrh8wuM5vr7swxSPjyC1ud8-67kK8w,2.400198412698413,7.330925631887263,436.26402942496287,925.10756686813,17.65,0.5915405159162817,0.4080928998965052,0.65,0.65,0.4,0.3,0.5,8,TOP,20,Diamond,0.5,0.7,4.854948506421052,10,0.46,58.41200061894797,273.00802393520524,430.6198082649564,880.3912590817994,0.6232682693090936,0.4682445524721476,0.39550199769895533,0.0,1.7169811320754718,1.9245283018867925,0.10520412440560091,73.53584905784085,9.60377358490566,1.1320754716981132,0,0,151.25245781664577,11,0.4528301886792453,53,53,26
PveVFiyvSkzhTwMZtViy0auSOBctMsqRmbJYl5BIF5wthVCqiKnv3P4tXAI0tul11GkPZVusvzzO2A,4.015892857142857,8.748520527054804,470.1803567148237,826.202299190432,22.8,0.7819906990253347,0.461837663441887,0.45,0.45,0.45,0.05,0.62,16,MIDDLE,20,Master,0.6,0.7,4.783042964473558,26,0.82,63.78347335908829,286.3023512993723,458.17878974638006,804.9289090534893,0.810888280292702,0.5103087606305867,0.4661289515183857,1.16,2.64,0.9466666666666667,0.07571077207117444,84.53733333865802,9.333333333333334,1.3333333333333333,1,1,152.35976277669272,35,0.7066666666666667,75,75,43
PxECgq5QWwhMvXUWS1GN7n9IrKTtrIOnnLHL_jn04QZCf9CDQuDGxl0bf0-2dcAg76ohK-1uKPiyAg,1.7522023809523808,7.056919375769752,431.6871154090726,793.8704794884477,24.7,0.909987204593086,0.3509517076132787,0.7,0.35,0.35,0.15,0.48,11,TOP,20,Grandmaster,0.5333333333333333,0.6,4.3914803882062365,17,0.88,69.0133718470248,327.35168801938687,426.6189532547819,820.2068342029487,0.8829411944162571,0.27326764883723725,0.35973506002292865,1.578125,1.53125,1.984375,0.11683373233450307,71.94531250093132,8.0625,1.296875,1,1,231.9649317264557,19,0.875,64,64,31
PxNhN_Fajdizn6LGXAFU4efSKq_3ZhNCilH9XhNFTou-LJR1FEIWm8zBWBnQ88az1MzQlPVAQxtuUg,4.856277056277055,6.750547217455076,474.071506164213,986.8673824214484,22.15,0.7855715008645064,0.4962687151278719,0.35,0.4,0.4,0.2,0.6666666666666666,13,MIDDLE,20,Gold,0.6666666666666666,0.8,6.839967170362177,18,0.6666666666666666,98.43242650805549,427.46008393903,475.8406678043172,1013.0562517941333,0.8248725240267096,0.5304809202799224,0.4929385921182321,0.7407407407407407,2.814814814814815,2.259259259259259,0.097801641246911,64.00000000331137,3.1481481481481484,2.1481481481481484,0,0,141.11927682382088,18,0.6666666666666666,27,27,18
Q1835NvkTEDpsdR2K2UsIntVsZtvxnIy6rePiucyNlsayoFdUttAMKUVYbvBJAdx-y_Hr1YSEHKJWA,2.8144444444444443,8.529497124560894,496.3071534117691,950.7710117551984,14.25,0.5211357739106407,0.4803584764427612,0.4,0.4,0.6,0.05,0.4897959183673469,8,BOTTOM,20,Diamond,0.5333333333333333,0.8,5.673382211927518,12,0.8775510204081632,88.94214297720863,361.7730247968637,484.241131351166,925.3361320684702,0.4753078120373964,0.5747800686628792,0.4367143196263766,0.1346153846153846,1.4807692307692308,0.5576923076923077,0.09019306926081734,70.6923076923077,7.461538461538462,1.0576923076923077,0,0,222.51119863069974,12,0.8846153846153846,52,52,25
Q1XQoYCpL5AtBDziu0a6L9JMGbwrFI2VrHf9WzNOTeBvYvsU35jn1MKENtisQgpxEME0836uqaX4hg,3.627480158730159,6.941756840062998,478.1327535585895,998.454050811295,29.9,1.069974594303422,0.5213221385620982,0.55,0.5,0.65,0.2,0.6,12,BOTTOM,20,Diamond,0.5666666666666667,0.7,7.720822495045459,16,0.88,100.64889252777724,413.5228010793276,490.8630844274644,981.9653660211629,0.9833332032120914,0.6378893052486481,0.4860859615247372,3.3,3.52,0.82,0.10412716913637235,66.5,8.56,2.86,0,0,151.4956625366211,16,0.88,50,50,30
Q4Poh763rx3KkNMA5rZ0d1p_mWGmS1hWR5jerBmIu7ULrlZVBuIbXIHW11JWhTU4bMr68VNAWJ3OZA,4.180555555555555,1.0391033059214845,344.36464938610806,386.6919619160302,60.65,2.1586627986009503,0.6452977722765685,0.4,0.45,0.45,0.25,0.52,2,UTILITY,20,Grandmaster,0.5666666666666667,0.6,4.0208705525047685,2,0.78,46.06725391898454,127.71627347258568,332.0083982781887,339.47428072166207,2.001424984232871,0.08136018990435762,0.5938682451062118,1.7570093457943925,6.401869158878505,0.19626168224299065,0.08789296028849795,26.654672916525993,6.91588785046729,0.6355140186915887,2,2,62.72545117529753,2,0.7570093457943925,107,107,55
Q4wV-bMgMlFf8saBXVhIO-euNxIg4i-7MBL7Ugv4n3kneX7BFlorHNbac1k2FChoXv_B06rYZOQGow,4.955138888888889,6.652904026287366,465.2368961472622,1030.7822864349669,18.7,0.616510753839808,0.4398762265382309,0.7,0.75,0.8,0.45,0.58,11,TOP,20,Gold,0.5666666666666667,0.6,5.675440511537408,20,0.94,68.80529370801187,340.20113606065,450.80468080781844,1024.2978019114632,0.5870292864489995,0.3589984892517486,0.4450802924679494,0.02,0.7,3.94,0.09503953846075298,65.20400000452996,13.6,2.7,2,2,117.9275146484375,20,0.94,50,50,29
Q5iXq2r7bQe8oD_ipA0LWwj31yRzG5AkZb9UhfDQW87VkizcJhwWnUUl_ajjKTVl8oAj7l8tRpoS-w,3.1845833333333333,2.830375568324329,467.85790109628806,806.5523801625857,24.65,0.8767056885885459,0.4971064774745011,0.65,0.4,0.35,0.2,0.42,10,JUNGLE,20,Master,0.4,0.5,5.722256984791928,14,0.68,87.5025808273158,352.4886994356965,460.1733746192798,745.1706815166059,0.869495895168316,0.356367624313553,0.49567457902217393,0.6301369863013698,3.767123287671233,0.7671232876712328,0.09545526901936513,73.41369868835358,6.575342465753424,1.3287671232876712,0,0,193.2665639380886,18,0.5753424657534246,73,73,31
Q6ZB9I-T3hm5YmPKO4bQtZ_Z_iM35S2nUXTyOhc3IVRM-s1nRevuyt65NIacJMB1TWsCi8TdxRRH6Q,3.056666666666667,1.955047034183225,462.0673200359402,706.2690914599082,19.35,0.7252196185710451,0.4993855794886892,0.4,0.4,0.6,0.15,0.46,6,JUNGLE,20,Master,0.4333333333333333,0.4,5.76438418220021,10,0.88,82.99083533237385,340.7731655076211,465.6298605990017,662.6489436738625,0.7942904523912961,0.18436939232788094,0.5525435014701856,0.0,4.47945205479452,1.095890410958904,0.09212363553946258,76.97671241384663,4.589041095890411,1.2054794520547945,2,2,217.96495986311402,15,0.9041095890410958,73,73,33
Q6eOuMOdnSvzD9qjATxL_HDR-yGwPGL0E2368g9F54M7ZKPwiMeZjwyGpnJOs0zskHgFrmHnz3XYhw,3.326547619047618,7.351074869391466,396.5161991461344,667.8588524515322,33.25,1.1325121307600945,0.431799792573489,0.5,0.35,0.55,0.15,0.4,5,MIDDLE,20,Grandmaster,0.4666666666666667,0.5,3.044178871222911,5,0.66,78.86070581197274,323.34212123148,389.7958147760418,647.2851926203635,1.4794109902506107,0.5318240252139604,0.4517807004827157,2.3354037267080745,4.15527950310559,0.7204968944099379,0.09270911864800149,61.668322981884764,6.739130434782608,0.8509316770186336,1,1,124.95384334777452,16,0.6459627329192547,161,161,76
Q6x2OpRRJsJdvMCqT0InPwckh8T8wzSuvL8g0_C9H0uYcPDLPdogL2ZnMj7-7vuEwggXgWJHjHF4MQ,3.046016344766344,4.766471740634242,375.5554166003277,610.895615517371,18.95,0.628817454939633,0.3506007015734893,0.4,0.5,0.45,0.1,0.5652173913043478,4,BOTTOM,20,Iron,0.5652173913043478,0.8,5.71625463986258,4,0.9565217391304348,60.5474366172732,250.1859203968361,381.18640268495824,606.9163492652953,0.6167427998853131,0.5410674142832333,0.3668114675872438,0.0,0.6086956521739131,0.17391304347826086,0.1137915122052683,47.95652173913044,10.26086956521739,1.0869565217391304,0,0,63.36693805197011,4,0.9565217391304348,23,23,13
Q8D0NBXxW6hY1D4UCt1yEuFVvINmz3ZbRyUwXnJ-a0QTlfZgHwciQ149BfCrjaiL_G5-TSbcy0S14A,3.0693849206349206,7.213928516216143,417.9744138470179,768.5166206271615,19.2,0.7626085652360368,0.4578313170695934,0.45,0.6,0.5,0.1,0.58,11,MIDDLE,20,Challenger,0.4666666666666667,0.2,4.54792260268356,19,0.7,78.18940452161486,323.09649359289057,430.9396961948754,872.0371415275374,0.7957126688432207,0.5785302262646553,0.4413445560187669,0.22321428571428573,1.7678571428571428,1.0446428571428572,0.09209159234353811,78.54196428826877,8.607142857142858,1.0714285714285714,0,0,145.51073455810547,30,0.7321428571428571,112,112,58
Q8dgWrwJlBiPrcEbapDr3fyeRIoIc0q2QGR-N2StL1tHfmODGFXExAFm4sJiJtTCxhUcVCwPrl7XRw,3.645021645021645,7.936512237351913,434.9802049546562,906.6107295285544,23.65,0.8903053449325036,0.409237456553515,0.65,0.6,0.55,0.05,0.58,7,MIDDLE,20,Grandmaster,0.5,0.3,5.23298194149378,8,0.56,56.417254985319936,383.6085260546237,423.29730307941884,856.3695348571983,0.8767881495526533,0.5346088160511685,0.3874870977591711,1.3387096774193548,2.8548387096774195,1.8709677419354838,0.09575686715394478,80.52016129320667,9.193548387096774,1.4193548387096775,0,0,113.63473486131237,11,0.5645161290322581,62,62,33
Q8xKja088NIYKGI8LKANsTNhHUtBvTVWtSYi5w7zo0nc7DR_Pwvs42BTfg1ri8Q1CtIwMzsf88H6rA,4.16656746031746,2.1977837451017983,468.07048944870246,836.5325046175701,26.2,0.9979062012963044,0.5488468691599702,0.6,0.45,0.65,0.25,0.5,4,JUNGLE,20,Grandmaster,0.4333333333333333,0.3,5.6671002285119325,7,0.76,81.12294179950261,331.8238904626761,461.0169659506213,827.0847354645365,0.989543790568236,0.5595566797580191,0.5166446199224342,0.7575757575757576,4.888888888888889,0.9292929292929293,0.09079549789397692,67.54444450290516,4.353535353535354,1.7272727272727273,4,4,219.1242035374497,11,0.7878787878787878,99,99,53
QC75-1bmycO7235xdqI0YJpx-0Q-E3KjFwcfJ0VKv2z92uH1UcGqiCtQuHzYzAOtWQIKNIl0gLRcfw,5.769583333333334,0.9994796556023416,412.1200666383263,721.1087817631384,67.5,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.575,8,UTILITY,20,Silver,0.5666666666666667,0.6,3.250096152423801,9,1.0,33.1845990790835,95.15944429063464,286.752683598476,283.8100248140278,1.9953168820441438,0.317786713165082,0.5725607585782015,4.5,5.925,0.125,0.05804403559747919,14.775,1.975,0.375,0,0,53.974174880981444,9,1.0,40,40,23
QCZuGIxlS-88aYWR1_RRXWJJdB2C00e5_XEdKZkWiAc4O02j08s6Ts_9--G4e8l0PW-OGYeWLTpiQw,1.591729797979798,6.0120622962975485,426.4531952716223,835.5349881976593,23.75,0.8144244162055093,0.3932550946546375,0.5,0.55,0.35,0.1,0.48,12,TOP,20,Emerald,0.4666666666666667,0.3,5.6163355490924864,13,0.86,81.81008726749327,309.7639364977408,418.8999033822186,816.827793356537,0.8478832296598635,0.38327189912731036,0.36006273536904543,0.12,2.02,2.36,0.13932505333606204,55.6860000038147,11.42,1.32,0,0,250.08252319335938,13,0.86,50,50,24
QCo4c0OBQbL-Dj3DejZtAHbvHHqkbnSWiKAbksg8NoIt42Kp8u9juoYuwFsXUM_lN0Y5G95kq6RVDg,2.0727847805788984,4.980908285014984,412.1200666383263,721.1087817631384,29.95,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.52,17,TOP,20,Silver,0.6,0.8,4.455995960500863,31,0.48,59.10613442657459,285.41629268224926,367.21795919929866,636.3897769375549,0.8124758026056691,0.3256325431169844,0.38798178700222913,0.58,2.66,0.88,0.1230781794897875,47.96,3.74,1.02,0,0,125.9008804321289,31,0.48,50,50,26
QDFmIOt2YKt1c0uU8YhxBvPcDmbzS0CLEwtVPXVEjsLboxwamwA0VGnbIEGWDd1fbb3h-OjwaR4KPw,3.6840277777777777,7.522826994523319,455.57280145714014,937.37935791245,27.4,1.020505309931827,0.4484392776209663,0.6,0.45,0.6,0.0,0.6,9,TOP,20,Challenger,0.5666666666666667,0.7,5.283521552903896,16,0.9,70.64421556759193,300.46091024240536,437.43858379057093,886.014738569258,0.9552261654738508,0.39170994450852414,0.4215270344968143,1.9493670886075949,2.430379746835443,2.278481012658228,0.09790760454010644,78.36075949668884,8.987341772151899,1.518987341772152,1,1,179.4205512517615,21,0.8987341772151899,79,79,49
QFIedjbj1m6dcuZ1U8Gt9pLXoDGu4y9p9TQBqIyXS24-TeuR9-DiSb7OcISKlLwadgE6eQvRc_sEcg,1.7851388888888888,0.8007311920100844,337.291937438553,419.319791549169,14.3,0.4679888753230757,0.3344315643891514,0.35,0.6,0.45,0.0,0.4081632653061224,5,JUNGLE,20,Iron,0.4,0.4,4.566631502756255,8,0.8979591836734694,47.38331986931464,214.55387441913015,335.4345020217606,380.0473593813077,0.41797241690148507,0.11146353282174727,0.29412896613709416,0.0,0.9591836734693877,0.7551020408163265,0.09347551560674139,53.339795978701844,0.12244897959183673,0.22448979591836735,4,4,130.68690272739954,8,0.8979591836734694,49,49,20
QGvEzjhCFRZb2IXm0A-eRxC8ZJpKjDrXMaCuruez2-8h_fE2Mk1WHmCEzsf9_0BmKp3jHJ31_7CMOw,4.511369047619047,1.4902304513309903,441.51627649201663,789.29677643176,53.1,1.849236413100168,0.5007020592698039,0.35,0.5,0.6,0.05,0.52,3,JUNGLE,20,Grandmaster,0.5333333333333333,0.6,3.9195152761534167,3,0.92,48.42023563444969,243.3875101125629,429.6071105244981,717.7316601738908,1.9791205903076172,0.09001207086726211,0.5221094596120393,3.2054794520547945,4.602739726027397,0.6301369863013698,0.07864233006798349,79.0157535121049,5.205479452054795,1.1095890410958904,0,0,152.79250272986008,3,0.8904109589041096,73,73,41
QIN_Cux3TeSrjjV3ViRw8iAef0pfnN0QMKrWpPx8tl5kAYGSiXaF6XYZwnqDkOHOVX2-m6bEDGdSNQ,5.376503357753357,6.407768235451831,412.1200666383263,721.1087817631384,19.35,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.7,3,MIDDLE,20,Silver,0.7333333333333333,0.7,9.249210777142014,13,0.48,93.50298179367438,439.1043288025412,506.8757126956124,1360.3151475441932,0.6471869105469853,0.13416057601514944,0.5670809052280378,0.0,1.1,8.24,0.11814094183311168,70.60400000751018,10.2,5.84,0,0,235.61874633789063,13,0.48,50,50,35
QIWiqoRxyUzF22bNzgZMoTY9mkbqLFsTUkUzJHbP5aVnXPFDIAAhlHZbtgBIlcrDnwu4xZ0aY19g5g,3.369732905982906,6.196620478273571,512.6201477952875,1001.4659500346896,29.0,1.0100370884739869,0.5763641331697373,0.45,0.55,0.65,0.25,0.5,10,BOTTOM,20,Diamond,0.6333333333333333,0.4,6.158481955806966,16,0.52,98.61991318963044,407.04780874805766,466.4649722391711,871.895664296941,1.0012654980873308,0.41995803365200307,0.5325254719568062,2.830188679245283,5.264150943396227,0.6415094339622641,0.10163826069476548,64.361320786881,6.60377358490566,1.471698113207547,2,2,251.44493837176628,17,0.5094339622641509,53,53,26
QIY-CTXYHovt9vf13cBtBxIH3smYbotgVSck18oneo0ub5dVkHqfvXCHiuK88bepBV450JC2wApE_w,4.358506493506494,7.435142146598213,440.7223089661814,899.2188269769883,27.55,1.0426581129415382,0.4034106666945069,0.5,0.65,0.5,0.15,0.7,11,TOP,20,Master,0.6333333333333333,0.8,4.803123983409131,20,0.94,62.57783394115629,264.3804278189855,445.81771443585177,840.9445976776456,0.9444443232066798,0.5133463746889463,0.3712797274206825,0.23728813559322035,1.5932203389830508,2.288135593220339,0.0911082965449451,78.22033898305085,11.0,1.694915254237288,0,0,109.45364793680481,21,0.9491525423728814,59,59,40
QKA-FILq5FRkOvFu7Ej9i604ahUSZ74wXFgLRXdCCFaV48Ns0AWZIzJIHZIlJodBmvzIS7-UL4g2yw,2.149382716049383,0.9133254566028294,284.2764222661308,454.01085048333664,38.0,1.2781736734845948,0.4122630395300924,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.0,0.3333333333333333,3,UTILITY,9,Iron,0.3333333333333333,0.3333333333333333,4.090979236211193,3,1.0,27.54508332179439,124.92716847211,284.35449196459433,454.12240198637454,1.2590795305010023,0.43216152634931726,0.41226303953009236,0.1111111111111111,1.0,0.1111111111111111,0.10715387769470859,12.444444444444445,6.666666666666667,0.4444444444444444,0,0,146.40036010742188,3,1.0,9,9,3
QKstQKB1W_DyA3fveqvjXqe1I0u62fxVaEOIP8PnIf9_PUdAE1TRtq6rpOKz2CBlSs9oUh6ZOXVIZQ,3.121136363636364,0.871570293502908,412.1200666383263,721.1087817631384,64.5,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.54,9,UTILITY,20,Platinum,0.5,0.5,3.482201171672883,12,0.96,41.25991633735429,141.88393457627132,293.4874108723853,330.023322831457,2.1529780953432978,0.4481868498504593,0.5302471590550979,4.64,7.0,0.06,0.08875431769629293,13.64000000357628,1.7,0.34,0,0,11.779454345703124,12,0.96,50,50,27
QLqbF4gFXCdQnhu1xrPMn1OMWNHnohwQwSVeXcIP-KdpqGXO7BUbz-iJWBShaMtFY-vF0wGLP9hdiQ,7.591507936507935,1.9550924332042137,349.2962141928137,486.2925003893957,60.15,2.1777039447045152,0.6156756707809932,0.35,0.35,0.4,0.05,0.5306122448979592,2,UTILITY,20,Master,0.5,0.5,4.0033175538422245,3,0.9591836734693876,64.70549046003302,202.5503036669957,344.1939366266228,480.7577333210224,2.2648047643126437,0.5193111903597941,0.6347322665063163,4.12962962962963,7.37037037037037,0.2037037037037037,0.0591964512606197,17.77777777777778,9.166666666666666,0.4444444444444444,0,0,37.798542729130496,3,0.9629629629629629,54,54,30
